BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2002;52500;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2003;52000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2004;51400;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2005;51500;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2006;54700;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2007;54700;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2008;54800;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2009;55700;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2010;55800;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2011;55200;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2012;54100;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2013;55000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2014;55900;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2015;55000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2016;55900;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2017;55300;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2018;57700;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2019;57800;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2020;58700;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2021;60500;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2022;60900;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];1999;55500;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2000;58500;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2001;59000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2002;59800;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2003;60200;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2004;61100;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2005;61300;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2006;61600;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2007;63200;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2008;64600;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2009;64900;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2010;65300;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2011;65100;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2012;64700;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2013;64400;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2014;67600;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2015;66100;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2016;67200;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2017;66000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2018;69000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2019;69400;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2020;68900;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2021;72800;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2022;71900;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2003;118000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2004;115000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2005;120000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2006;113000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2007;108000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2008;112000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2009;157000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2010;158000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2011;172000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2012;159000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2013;144000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2014;144000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2015;139000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2016;133000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2017;148000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2018;149000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2019;132000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2020;163000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2021;177000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2022;153000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2003;286000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2004;303000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2005;309000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2006;307000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2007;301000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2008;296000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2009;347000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2010;341000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2011;356000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2012;361000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2013;365000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2014;391000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2015;383000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2016;392000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2017;432000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2018;428000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2019;426000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2020;460000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2021;477000;Fr.;Franken;
25;Dachsen;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;321;Steuerb. Vermögen natürl. Pers. Durchschn. [Fr.];2022;454000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];1999;46200;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2000;49200;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2001;49400;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2002;51200;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2003;50100;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2004;54300;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2005;51700;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2006;51700;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2007;54000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2008;54300;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2009;55600;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2010;55200;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2011;54600;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2012;51800;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2013;56100;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2014;58000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2015;53300;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2016;55700;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2017;55900;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2018;57600;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2019;58400;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2020;56400;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2021;61100;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;316;Steuerb. Einkommen natürl. Pers. Median [Fr.];2022;62400;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];1999;53900;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2000;59700;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2001;64300;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2002;64400;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2003;62800;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2004;65500;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2005;64400;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2006;64100;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2007;68300;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2008;67400;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2009;68900;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2010;70900;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2011;67600;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2012;68200;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2013;69100;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2014;68800;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2015;68500;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2016;70200;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2017;68700;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2018;69400;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2019;71400;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2020;69000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2021;70800;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Einkommen;317;Steuerb. Einkommen natürl. Pers. Durchschn. [Fr.];2022;71300;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2003;103000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2004;121000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2005;116000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2006;114000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2007;132000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2008;106000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2009;130000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2010;130000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2011;124000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2012;115000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2013;129000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2014;121000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2015;124000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2016;111000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2017;83000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2018;90000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2019;94000;Fr.;Franken;
26;Dorf;Bevölkerung und Soziales;Einkommen und Vermögen;Steuerbares Vermögen;320;Steuerb. Vermögen natürl. Pers. Median [Fr.];2020;89000;Fr.;Franken;
